"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"South Asia","SAS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1116.8353","1115.4828","1128.5402","1143.6177","1171.7322","1212.656","1235.5747","1265.0224","1279.304","1314.4678","1335.0003","1392.1182","1423.9733","1473.3076","1535.5491","1575.2731","1654.1578","1695.8126","1775.5661","1844.2972","1858.6361","1915.6337","1959.9825","2006.8316","2070.7176","2154.3782","2215.2297","2282.9814","2320.4313","2413.6638","2453.2675","2486.7303","2531.5557","2603.904","2729.823","2821.959","2953.3999","3126.5062","3261.543","3434.6896","3562.455","3711.8674","3900.9202","3955.6137","4156.5909","4213.7823","4312.1147","4499.4411","4675.4293","4656.2132","4444.7096","4722.4921","4897.9811","",
"Saudi Arabia","SAU","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","76.32","87.8599","112.4483","148.4559","159.0151","132.8634","163.5662","176.3203","181.7907","213.5727","255.5726","243.9493","231.978","224.5239","183.5607","177.7767","189.3295","198.9036","216.9456","219.0937","238.3912","252.1187","268.2321","278.9225","296.9187","293.5823","310.9663","317.2669","333.6319","335.6485","355.024","367.9486","388.5711","414.7699","437.9239","466.4936","491.2462","513.9487","551.7653","571.8016","619.4687","649.8322","686.8813","696.0185","739.7472","771.9037","777.2629","774.5726","758.4726","761.4851","755.3689","779.9732","810.5116","",
"Sudan","SDN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","38.9136","39.7155","40.5661","44.0377","44.7712","45.9532","46.3646","46.3521","47.398","50.2521","53.389","55.6996","60.195","59.9311","60.8759","62.3472","59.1305","57.8717","59.6921","60.1722","62.6449","63.7945","69.0045","72.236","79.002","79.7682","82.5534","85.1038","88.8516","92.8026","97.2261","102.6113","106.2538","109.7834","112.4937","116.4512","119.5092","122.3161","124.0807","126.0081","126.9736","123.8708","126.4934","127.7163","129.6148","133.1981","137.1462","137.0898","141.8243","142.3732","142.0633","145.1272","146.9554","",
"Senegal","SEN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","8.0205","8.1239","7.8537","7.6942","7.9811","8.2883","8.4735","8.6417","8.8435","8.947","8.6455","8.754","8.8665","8.5738","8.7885","9.2974","9.5631","9.9188","9.9335","10.2254","10.4617","10.6854","11.0767","11.2795","11.6093","11.8708","12.4168","12.847","13.4195","14.4312","14.3247","15.1706","15.273","15.258","16.1157","16.9563","17.2454","18.2185","18.9483","19.7172","20.4617","21.2645","21.63","22.1669","22.9391","24.5423","26.1039","25.9168","26.6502","29.2596","28.4669","29.7039","30.6145","",
"Singapore","SGP","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","7.6481","7.7058","9.0643","10.03","10.4265","10.4412","11.3255","12.5338","14.1794","15.209","15.3057","16.4988","17.1651","18.5165","20.1057","20.9446","21.3651","21.7749","24.2395","25.6358","34.2032","36.2608","37.0862","42.9411","45.9318","47.3707","49.344","50.9605","55.4099","53.3742","57.8807","59.4658","52.166","50.6229","53.3416","51.214","51.5081","52.2299","51.5013","52.5273","59.2316","61.6425","59.7996","63.2695","65.1584","67.0298","65.1049","70.398","68.5271","71.0242","69.4075","71.3397","70.4695","",
"Solomon Islands","SLB","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.1371","0.1476","0.1507","0.17","0.1996","0.1881","0.1988","0.2139","0.2228","0.229","0.2475","0.2946","0.2733","0.2811","0.2661","0.2657","0.2368","0.2397","0.2702","0.2658","0.2725","0.2781","0.2832","0.2826","0.2929","0.2944","0.3028","0.3143","0.3223","0.3215","0.4142","0.4308","0.4432","0.4574","0.4722","0.4916","0.497","0.5086","0.5212","0.5352","0.5658","0.5888","0.5947","0.6213","0.6088","0.5772","0.572","0.587","0.6102","0.6288","0.5623","0.5805","0.5938","",
"Sierra Leone","SLE","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","3.2062","3.3031","3.2791","3.293","3.3786","3.4472","3.5527","3.6038","3.6773","3.6498","3.6731","3.6137","3.6623","3.5689","3.3404","3.4661","3.5404","3.9027","3.9879","3.926","4.0693","4.2186","3.8152","3.8472","3.7613","3.7084","3.7434","3.7822","3.7798","3.665","3.3948","3.7175","4.075","4.2991","4.663","5.002","5.5927","4.9042","5.1092","5.3886","5.7013","6.1335","6.6549","6.8404","7.1774","6.6526","6.9711","7.0078","7.9223","6.7752","6.8707","7.0259","7.1231","",
"El Salvador","SLV","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","5.9633","5.8489","6.215","6.2144","6.3588","6.7143","7.0063","7.4292","7.8165","7.5953","6.8518","6.7461","6.2577","6.3932","6.3185","6.7691","6.7245","7.3422","7.4206","7.4629","7.7771","8.6592","9.2078","9.4738","10.2313","10.4272","10.3951","11.5684","11.4915","11.6049","11.1114","11.6916","11.8659","12.3329","12.7515","13.0293","13.5326","13.774","12.9311","12.6592","12.3113","12.2284","12.4931","11.6575","12.1497","12.6494","12.5988","11.9565","12.1529","13.1251","11.7933","12.6635","13.0739","",
"San Marino","SMR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","18.7072","18.5774","18.9342","18.7737","18.5192","19.9381","19.9324","21.2828","22.9096","22.9598","22.9076","23.8514","24.4911","23.8805","24.2694","25.0667","25.4363","26.3806","27.4152","27.2518","25.3454","22.5045","20.5834","22.517","24.2881","25.0272","25.6236","26.1913","26.2701","26.7468","27.4828","28.1568","28.7003","29.1356","29.6782","30.3424","29.3829","28.2375","28.5484","28.816","29.1895","29.5597","29.9047","30.0434","30.3261","30.5798","30.867","30.9735","31.2833","32.125","32.5722","33.0507","33.3582","",
"Serbia","SRB","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","832.3654","852.102","901.9845","971.347","1024.9453","990.9659","1051.5521","1056.7368","1038.2234","1124.4887","1124.7843","1089.9026","1111.1533","1120.3285","1158.1379","1192.8025","1198.6699","1212.8254","1252.2992","1294.1712","1322.6726","1337.213","1367.4827","1380.5389","1441.2609","1520.5791","1631.065","1641.7212","1656.9648","1655.0452","1709.2613","1745.9601","1715.4583","1806.027","1864.4713","1904.6633","1896.0382","1939.0522","2010.2819","1980.6439","2065.3221","2095.8606","2164.9176","2220.4489","2284.3869","2295.5377","2325.1462","2366.2566","2418.7689","2488.8854","2416.776","2457.4424","2474.1055","",
"South Sudan","SSD","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","832.5008","852.2414","902.1258","971.494","1025.1034","991.1311","1051.7236","1056.9135","1038.4042","1124.6923","1124.9868","1090.0699","1111.3031","1120.5688","1158.3818","1193.0564","1198.9217","1213.1755","1252.7576","1294.6126","1323.0029","1337.6667","1367.8739","1380.9313","1441.6537","1520.9901","1631.4912","1642.1704","1657.4223","1655.5107","1710.1153","1746.8823","1716.2932","1806.865","1865.6237","1905.7143","1897.1846","1940.0094","2011.2967","1981.7406","2066.3318","2096.722","2165.8942","2221.3337","2285.41","2296.6154","2326.3064","2367.4446","2419.8451","2490.0007","2417.9078","2458.6204","2475.3049","",
"Small states","SST","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","68.9421","69.7217","73.7744","79.6705","82.4713","82.0938","85.5773","90.8765","92.3414","93.9565","96.4834","94.3524","94.8319","94.0785","95.191","96.1144","100.8882","102.6096","104.6603","106.9372","119.0589","116.5923","109.8404","108.6693","112.1463","110.4606","114.0671","113.6299","113.2677","115.5599","118.1203","121.063","117.6911","123.058","124.1337","128.5541","136.1084","141.8048","147.2873","143.1653","149.2397","149.8051","154.9622","160.029","160.9151","157.7908","158.4813","161.2571","164.6308","163.1401","158.8259","163.0978","163.9674","",
"Sao Tome and Principe","STP","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0408","0.041","0.0406","0.042","0.043","0.045","0.0473","0.0481","0.0491","0.0524","0.0524","0.0535","0.0525","0.0553","0.0559","0.0565","0.0602","0.0705","0.0688","0.0676","0.0866","0.1019","0.0948","0.094","0.105","0.1075","0.1107","0.1117","0.1139","0.1174","0.1168","0.1181","0.1288","0.1396","0.1513","0.1595","0.167","0.1708","0.1801","0.1904","0.2031","0.2069","0.2149","0.2171","0.2194","0.2298","0.233","0.2353","0.2357","0.2561","0.2618","0.2716","0.2624","",
"Suriname","SUR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","2.0754","2.0855","2.0289","2.2769","2.188","2.093","2.1606","2.3013","2.4635","2.4723","2.5479","2.3532","2.3345","2.1396","1.976","2.0967","2.1014","1.7896","1.8724","2.0693","1.9223","1.9705","2.1046","1.9621","1.8962","1.9184","1.9087","1.8448","1.8471","1.7329","2.5634","2.5845","2.0047","2.2312","2.3766","2.648","2.5041","2.3892","2.4737","2.5778","2.8906","3.1225","3.5927","3.4678","3.8382","3.9247","4.1977","3.6476","3.3109","3.8793","3.805","4.4866","4.5003","",
"Slovak Republic","SVK","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","57.8837","58.0627","58.9165","60.172","60.6987","62.1476","62.9846","65.0613","71.8103","72.9023","76.6369","74.6684","72.9345","72.7994","75.0292","74.6749","71.7349","73.6418","74.7043","74.2018","74.6133","64.7549","60.1812","58.1064","55.585","55.684","56.3599","55.9016","54.8397","53.9525","51.3399","52.0054","51.4864","52.0942","51.7565","52.0603","51.7979","51.2004","51.1426","46.938","49.476","47.9761","45.7474","46.1648","43.3108","44.1513","45.1185","47.3491","46.696","44.3872","42.34","46.5817","45.4727","",
"Slovenia","SVN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","14.7969","15.0453","14.6844","16.3759","17.4972","17.2152","16.811","17.8597","18.6589","19.5001","19.6892","17.2892","17.2819","19.9127","20.3294","19.9212","19.7649","19.3415","23.6689","22.4159","21.3932","19.9174","18.8725","19.4413","19.2907","20.2077","20.871","21.5998","21.4421","20.7633","20.4711","22.2762","23.0398","22.8675","23.44","23.6371","23.7732","23.6717","24.2935","22.0409","22.1549","21.0878","20.4819","20.3408","18.7221","18.9749","19.6995","20.0611","19.9122","19.4515","18.0879","18.6468","18.2453","",
"Sweden","SWE","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","116.2256","109.0118","109.5847","113.0512","105.9792","106.8743","113.6184","109.6421","104.8792","108.3073","100.816","93.2933","86.7405","81.7299","81.7146","85.4521","86.5004","84.5027","82.4677","79.7224","79.1819","79.2057","82.0198","82.4331","85.0433","84.45","89.8359","85.1599","85.3021","84.1343","80.7686","80.5445","82.4052","83.2267","82.0604","81.4096","84.1648","81.4357","78.2462","72.5279","78.548","73.6071","70.2972","68.033","66.3764","66.6398","66.3528","66.0842","63.3254","62.6538","62.7449","61.3817","60.6063","",
"Eswatini","SWZ","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1.8965","1.914","1.9935","2.0605","2.0988","2.1738","2.2654","2.2186","2.6329","2.6902","2.7588","2.7254","2.6962","2.5606","2.5716","2.7167","2.8254","2.8249","2.8646","2.9493","3.345","3.4464","3.3018","2.9525","3.7095","3.6851","3.4812","3.5279","3.4651","3.7026","3.406","3.2847","3.3149","3.3464","3.3885","3.3607","3.2867","3.3685","3.2909","3.2343","2.895","2.7626","2.7783","2.9926","3.0042","3.0438","3.1219","3.077","3.1037","3.1882","3.1635","3.2081","3.3726","",
"Sint Maarten (Dutch part)","SXM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.1354","0.1394","0.1413","0.147","0.1581","0.1652","0.1715","0.1767","0.1808","0.2036","0.2025","0.1673","0.1498","0.2403","0.2439","0.2539","0.2518","0.3501","0.4584","0.4414","0.3303","0.4537","0.3912","0.3924","0.3928","0.411","0.4262","0.4492","0.4575","0.4655","0.854","0.9222","0.8349","0.838","1.1524","1.051","1.1464","0.9572","1.0148","1.0967","1.0097","0.8614","0.9766","0.8848","1.0231","1.0777","1.1602","1.188","1.0762","1.1153","1.1318","1.178","1.1994","",
"Syrian Arab Republic","SYR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","15.9216","15.9461","16.3201","15.6533","18.9652","23.5414","25.7714","26.2998","27.6885","30.2927","30.2967","32.6509","35.6528","40.1324","42.8881","40.7186","42.7919","51.523","53.6125","56.6846","64.0978","72.4716","71.9083","75.8885","78.875","80.6253","83.8345","83.1545","85.5801","84.9016","87.1703","79.8949","75.664","76.3209","77.5901","89.6374","91.6029","95.5929","95.314","92.7808","92.9683","88.4347","70.4328","51.725","46.6018","44.7091","43.438","44.9491","45.9054","45.0446","44.1424","45.0523","46.3118","",
"Turks and Caicos Islands","TCA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0052","0.0053","0.0061","0.0062","0.0059","0.0067","0.0064","0.0069","0.007","0.007","0.0071","0.0072","0.0072","0.0074","0.0081","0.0084","0.0089","0.0094","0.0101","0.0105","0.0107","0.0112","0.0117","0.0122","0.0127","0.0132","0.0135","0.0137","0.0147","0.0151","0.0273","0.0291","0.0368","0.034","0.0379","0.0443","0.052","0.0623","0.0695","0.0759","0.0835","0.069","0.0735","0.0861","0.0908","0.0916","0.0973","0.0952","0.1053","0.1179","0.1015","0.0977","0.1007","",
"Chad","TCD","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","9.0973","9.2507","9.8294","8.9554","7.4715","7.7446","8.0576","8.6032","9.009","9.3027","9.4804","9.6282","10.1921","10.1672","8.4261","8.5232","9.129","9.6146","9.9613","10.4349","11.1364","18.0491","18.8093","19.368","20.3988","21.3802","22.1876","22.9971","24.2695","25.5313","26.6598","28.0479","29.5871","31.6559","34.6177","36.5481","38.2436","40.1965","42.018","44.1351","46.7608","49.1239","52.3286","55.2274","58.0991","63.0005","66.4074","70.2264","74.2515","78.2172","82.0851","86.017","89.8373","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","2819.0388","2874.1423","2954.338","3035.9227","3060.7947","3269.123","3341.3068","3561.6453","3784.5775","3839.6876","3826.2995","3804.2686","3886.5871","4026.8939","4236.3674","4270.1781","4428.9163","4631.2727","4863.6342","5018.8804","5150.1129","5340.9168","5495.5612","5755.363","5992.4841","6502.5835","6573.4541","6669.3744","6731.6287","6728.9294","6983.2671","7228.4362","7617.9851","8419.9204","9383.6966","10325.007","11187.2378","11885.4581","12147.8847","12813.6853","13784.712","14906.9993","15317.777","15890.6819","16143.7548","16018.6952","16037.9195","16407.8267","17169.6366","17612.0732","17807.373","18613.1231","18812.0254","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","4130.2255","4207.0779","4381.4133","4599.8682","4778.6012","5009.8317","5189.1474","5304.9369","5464.1007","5541.232","5643.1202","5562.0238","5623.4527","5674.9607","5750.9204","5814.0406","5941.9757","6088.0468","6145.0124","6130.3784","6169.42","5949.0366","5499.2718","5083.4398","4621.6549","4497.5819","4358.3154","4167.164","4097.2769","4102.3927","4180.5903","4175.2401","4202.181","4364.3777","4385.1526","4409.0084","4555.3662","4632.596","4670.8824","4366.7441","4571.8517","4789.076","4801.9887","4744.2148","4638.6238","4582.1193","4636.5045","4763.3284","4906.7831","4947.4284","4824.6712","5117.5092","5072.9815","",
"Togo","TGO","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1.9953","2.002","2.093","2.0297","2.038","2.163","2.1442","2.2883","2.3744","2.4391","2.3378","2.3689","2.6518","2.4319","2.5574","2.6213","2.9404","3.0858","3.3311","3.3572","3.5687","3.4815","3.201","3.1828","3.7179","3.6543","4.3984","4.2715","4.7224","5.23","5.2443","5.2526","5.4451","5.8102","5.8613","6.0637","6.0499","6.139","6.6502","8.0955","8.0277","7.9653","8.4271","8.306","8.29","8.2975","8.9217","8.9143","9.4276","9.9528","10.3802","10.8095","11.0876","",
"Thailand","THA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","120.386","121.1796","120.3124","130.6915","127.2611","136.7023","139.911","147.4714","153.2853","152.3617","156.4769","157.3046","156.0135","162.7313","168.907","176.1301","174.458","182.8307","197.4637","210.8803","221.8868","237.4321","248.0009","261.8844","277.1411","293.3003","313.4292","320.236","294.8867","305.7581","305.6173","317.9985","330.3376","345.969","367.9009","381.165","386.6875","401.5228","404.9601","403.2759","426.4856","425.2475","446.1692","457.62","447.4247","447.4263","449.9043","449.4402","446.2726","453.5459","449.38","455.6514","463.8545","",
"Tajikistan","TJK","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","13.2691","13.6178","14.1885","14.7916","15.4157","16.3032","16.5757","16.9049","17.3318","17.7489","19.1045","19.2273","19.0573","19.537","19.7646","20.521","21.2372","21.7838","22.02","22.1218","22.2506","22.8412","18.7668","14.3879","11.8413","11.2706","10.1227","10.2795","10.3995","10.249","10.7114","10.2102","11.0626","10.3975","12.5324","12.006","12.6909","14.1787","12.9903","12.2136","12.095","12.0641","13.0411","13.2614","14.7302","15.5127","16.5463","18.2748","19.6653","20.6199","21.1136","22.3526","22.7552","",
"Turkmenistan","TKM","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","45.0781","45.4185","47.4482","49.8204","52.5713","56.9673","58.9569","60.917","63.1525","65.4923","68.4519","69.7514","71.5404","73.4473","76.0593","78.9278","81.548","84.2332","86.4432","87.3013","86.6409","80.6555","58.9587","61.7674","58.1869","57.9638","56.1949","47.9082","50.8113","64.1988","73.9657","75.8828","82.8352","93.7986","98.5979","100.2661","104.3507","110.6557","114.9154","93.482","102.7166","115.9603","121.1159","123.2222","122.5364","126.7522","124.3589","123.1271","123.4559","124.5061","123.4832","128.0045","128.9192","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1253.0947","1273.5674","1330.7149","1402.1241","1457.0245","1494.4972","1570.6259","1618.7618","1670.3774","1735.8127","1808.7497","1824.7551","1857.4524","1841.8463","1877.6157","1900.2194","1945.358","1993.814","2036.2748","2083.9321","2079.9694","2134.0793","2188.7714","2258.2213","2346.3926","2408.5413","2476.8282","2578.8541","2646.6086","2650.1816","2717.4522","2742.1444","2789.5457","2886.5613","3002.0502","3065.6552","3134.6622","3200.4354","3265.6078","3223.3077","3355.9213","3436.9331","3532.101","3588.4774","3616.6408","3614.4904","3599.4902","3596.7247","3551.3693","3561.1629","3404.0342","3573.3481","3627.5351","",
"Timor-Leste","TLS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.7153","0.7363","0.7925","0.8044","0.7939","0.746","0.6779","0.6072","0.5529","0.473","0.4414","0.4481","0.4726","0.4968","0.5315","0.541","0.5493","0.5541","0.5306","0.5571","0.5951","0.6895","0.6707","0.6944","0.7699","0.798","0.8256","0.7956","0.8907","0.8836","1.0232","1.1376","1.1209","1.3286","1.7682","2.041","3.7456","4.0753","4.5651","4.0664","3.9296","4.2461","4.6212","4.5241","3.6398","3.6724","3.2624","3.1355","3.1548","3.0064","2.583","2.5684","2.4757","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","632.8293","636.8064","653.1807","724.9799","709.9854","722.4983","817.2279","832.6214","851.5874","866.4126","769.3791","666.7703","728.4947","777.4315","805.2732","853.1003","874.1722","926.365","973.5261","1035.9883","1061.7444","1042.3776","1107.6792","1148.7375","1220.0526","1259.749","1290.7195","1337.5268","1308.6084","1353.429","1423.8078","1445.5532","1460.8828","1530.9416","1612.4366","1713.8942","1793.3337","1831.7253","1878.6957","1928.7399","1983.0837","1975.4474","2058.7534","2068.4324","2104.7394","2099.7563","2196.3416","2294.0994","2347.027","2306.8026","2194.2741","2337.2799","2404.0878","",
"Tonga","TON","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.079","0.0782","0.0793","0.0887","0.0969","0.0993","0.1051","0.1141","0.1308","0.1334","0.1376","0.163","0.1527","0.1366","0.1234","0.1402","0.1236","0.1687","0.1913","0.1963","0.1892","0.1921","0.1936","0.1913","0.2268","0.207","0.2246","0.2384","0.2462","0.2439","0.2181","0.2104","0.2203","0.2426","0.2274","0.2378","0.2504","0.2236","0.2341","0.2461","0.239","0.233","0.2321","0.2325","0.2461","0.2519","0.2615","0.2961","0.274","0.3105","0.2729","0.2798","0.2841","",
"South Asia (IDA & IBRD)","TSA","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","1116.8353","1115.4828","1128.5402","1143.6177","1171.7322","1212.656","1235.5747","1265.0224","1279.304","1314.4678","1335.0003","1392.1182","1423.9733","1473.3076","1535.5491","1575.2731","1654.1578","1695.8126","1775.5661","1844.2972","1858.6361","1915.6337","1959.9825","2006.8316","2070.7176","2154.3782","2215.2297","2282.9814","2320.4313","2413.6638","2453.2675","2486.7303","2531.5557","2603.904","2729.823","2821.959","2953.3999","3126.5062","3261.543","3434.6896","3562.455","3711.8674","3900.9202","3955.6137","4156.5909","4213.7823","4312.1147","4499.4411","4675.4293","4656.2132","4444.7096","4722.4921","4897.9811","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","832.5008","852.2414","902.1258","971.494","1025.1034","991.1311","1051.7236","1056.9135","1038.4042","1124.6923","1124.9868","1090.0699","1111.3031","1120.5688","1158.3818","1193.0564","1198.9217","1213.1755","1252.7576","1294.6126","1323.0029","1337.6667","1367.8739","1380.9313","1441.6537","1520.9901","1631.4912","1642.1704","1657.4223","1655.5107","1710.1153","1746.8823","1716.2932","1806.865","1865.6237","1905.7143","1897.1846","1940.0094","2011.2967","1981.7406","2066.3318","2096.722","2165.8942","2221.3337","2285.41","2296.6154","2326.3064","2367.4446","2419.8451","2490.0007","2417.9078","2458.6204","2475.3049","",
"Trinidad and Tobago","TTO","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","9.4367","9.4745","9.7689","10.1715","10.0513","9.5853","10.82","11.7665","12.482","12.126","13.0414","13.7204","15.3036","15.8823","16.5263","16.9242","16.7161","17.1731","18.2662","18.2142","18.1936","18.4396","18.7015","18.526","20.4654","19.8135","21.1846","21.2221","25.6551","26.7492","28.4683","31.6611","34.6333","41.2576","44.7283","51.8404","58.2219","59.7337","58.4768","57.8615","62.0016","61.4789","58.1259","57.4631","57.2605","55.9745","50.2527","50.9886","51.2304","52.0165","47.2552","45.3262","45.9109","",
"Tunisia","TUN","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","10.8535","11.2344","11.9739","12.1205","12.9906","13.4254","13.4626","14.5459","15.2441","16.3804","17.5816","18.0734","17.9785","19.7136","20.4563","20.9709","21.2234","21.5529","22.2894","23.4543","23.9232","24.9768","26.1385","26.7565","26.5334","27.0418","28.287","29.0513","30.4658","32.0085","33.1748","34.263","33.9807","33.724","35.3455","36.4986","37.9108","38.6725","39.9846","40.0037","42.1959","40.2815","42.2738","42.027","43.9309","44.3572","43.4922","43.521","43.753","43.7955","42.0893","48.9902","49.8201","",
"Turkiye","TUR","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","102.3826","106.6618","115.4219","121.4684","124.61","131.6706","141.8221","151.5373","151.279","146.282","151.1985","154.4217","162.7255","166.8409","173.4797","177.8784","190.5065","203.4218","199.1887","213.7592","227.7693","224.0623","233.7697","240.2434","235.87","254.3573","275.2101","289.8575","294.9203","296.8662","322.7446","301.1139","307.1518","320.8539","324.7244","336.1924","372.1399","401.6991","400.0431","407.902","424.7758","449.4106","481.7534","478.9803","506.2701","521.5698","551.2168","597.2129","603.5146","593.1169","614.1413","666.4403","687.1665","",
"Tuvalu","TUV","Total greenhouse gas emissions excluding LULUCF (Mt CO2e)","EN.GHG.ALL.MT.CE.AR5","","","","","","","","","","","0.0025","0.0026","0.0026","0.0026","0.0026","0.0026","0.0027","0.0027","0.0028","0.0028","0.0029","0.0029","0.0032","0.0031","0.0034","0.0036","0.0037","0.0035","0.0035","0.0041","0.0042","0.0045","0.0045","0.0045","0.0045","0.0045","0.0046","0.0046","0.0046","0.0047","0.0047","0.0048","0.0049","0.005","0.005","0.0051","0.0051","0.0052","0.0052","0.0053","0.0053","0.0054","0.0054","0.0055","0.0055","0.0056","0.0056","0.0056","0.0057","0.0057","0.0058","0.0059","0.0059","",
